Step(s),Voltage(V),Current_inv(A),SOC_true(%)
32959,3.3822,55.99452,80.165115
32960,3.3825,55.97563,80.17064
32961,3.3826,55.98573,80.176166
32962,3.3829,56.01486,80.181696
32963,3.3831,55.98878,80.187222
32964,3.3834,56.01806,80.192752
32965,3.3835,55.99169,80.198279
32966,3.3838,56.00513,80.203807
32967,3.384,56.02112,80.209337
32968,3.3842,55.99627,80.214864
32969,3.3845,55.99445,80.220391
32970,3.3846,55.95805,80.225915
32971,3.3848,55.98529,80.231441
32972,3.385,55.99569,80.236969
32973,3.3852,55.99518,80.242496
32974,3.3855,55.98006,80.248022
32975,3.3857,55.9845,80.253548
32976,3.3858,55.99249,80.259075
32977,3.386,55.98602,80.264602
32978,3.3862,55.9845,80.270128
32979,3.3863,55.98399,80.275654
32980,3.3865,55.98413,80.28118
32981,3.3866,55.99365,80.286707
32982,3.3867,55.98122,80.292233
32983,3.3869,55.97679,80.297759
32984,3.3871,55.98348,80.303285
32985,3.3873,55.97897,80.308811
32986,3.3875,56.01479,80.31434
32987,3.3876,55.99489,80.319867
32988,3.3878,55.99154,80.325394
32989,3.388,56.02431,80.330924
32990,3.3881,55.98421,80.33645
32991,3.3882,55.99031,80.341977
32992,3.3885,55.9821,80.347503
32993,3.3885,56.01763,80.353033
32994,3.3887,55.97374,80.358558
32995,3.3887,56.00426,80.364086
32996,3.3889,56.00607,80.369615
32997,3.389,55.96604,80.375139
32998,3.3892,55.98703,80.380665
32999,3.3893,55.98667,80.386192
33000,3.3894,55.97781,80.391718
33001,3.3896,55.99162,80.397244
33002,3.3897,56.01618,80.402774
33003,3.3899,55.99132,80.408301
33004,3.3899,55.98878,80.413827
33005,3.3899,55.97868,80.419353
33006,3.3902,56.01748,80.424883
33007,3.3903,55.97352,80.430408
33008,3.3905,55.98551,80.435934
33009,3.3905,55.99779,80.441462
33010,3.3906,55.99736,80.446989
33011,3.3907,56.00215,80.452517
33012,3.3908,56.00106,80.458045
33013,3.3909,55.97941,80.463571
33014,3.391,55.97599,80.469096
33015,3.3912,55.9696,80.474621
33016,3.3912,55.99169,80.480148
33017,3.3914,55.97854,80.485674
33018,3.3913,56.01036,80.491202
33019,3.3914,55.97258,80.496727
33020,3.3916,56.01022,80.502256
33021,3.3917,55.99547,80.507784
33022,3.3918,55.99292,80.513311
33023,3.3919,55.97309,80.518836
33024,3.3919,56.00891,80.524364
33025,3.3921,56.00207,80.529892
33026,3.3921,55.99932,80.53542
33027,3.3921,55.98631,80.540947
33028,3.3922,55.9648,80.546471
33029,3.3923,55.9999,80.551999
33030,3.3923,55.98732,80.557525
33031,3.3925,56.03012,80.563056
33032,3.3925,55.98529,80.568582
33033,3.3927,55.98725,80.574109
33034,3.3927,55.99503,80.579636
33035,3.3927,55.95245,80.585159
33036,3.3929,55.98638,80.590685
33037,3.393,55.99176,80.596212
33038,3.3931,55.99714,80.60174
33039,3.3931,55.98602,80.607266
33040,3.3932,56.00986,80.612795
33041,3.3933,55.98493,80.618321
33042,3.3933,55.98835,80.623848
33043,3.3934,56.00164,80.629376
33044,3.3934,56.02548,80.634906
33045,3.3936,55.99474,80.640433
33046,3.3936,55.99191,80.64596
33047,3.3936,55.97302,80.651486
33048,3.3937,55.99394,80.657013
33049,3.3938,55.98973,80.662539
33050,3.3939,55.99888,80.668067
33051,3.3939,56.00396,80.673595
33052,3.3942,55.99779,80.679123
33053,3.3941,56.00731,80.684651
33054,3.3941,56.00855,80.69018
33055,3.3942,55.99103,80.695707
33056,3.3943,55.97773,80.701232
33057,3.3943,55.99678,80.70676
33058,3.3944,55.98486,80.712286
33059,3.3944,56.00019,80.717814
33060,3.3944,55.98101,80.72334
33061,3.3945,55.99351,80.728867
33062,3.3946,55.98725,80.734394
33063,3.3948,56.00302,80.739922
33064,3.3947,55.993,80.745449
33065,3.3948,55.99459,80.750976
33066,3.3949,55.9922,80.756503
33067,3.3949,55.97106,80.762028
33068,3.3949,55.99794,80.767555
33069,3.395,55.97236,80.77308
33070,3.395,55.99765,80.778608
33071,3.395,55.99743,80.784136
33072,3.3951,55.95572,80.789659
33073,3.3952,56.01945,80.795189
33074,3.3952,55.98667,80.800715
33075,3.3953,55.98522,80.806241
33076,3.3953,56.00222,80.811769
33077,3.3953,55.9914,80.817296
33078,3.3954,55.98232,80.822822
33079,3.3954,55.94656,80.828345
33080,3.3955,55.99634,80.833872
33081,3.3956,55.97868,80.839398
33082,3.3955,55.94526,80.84492
33083,3.3955,55.96248,80.850444
33084,3.3956,55.99045,80.855971
33085,3.3956,55.96284,80.861495
33086,3.3958,55.9837,80.867022
33087,3.3958,56.01233,80.87255
33088,3.3958,56.00549,80.878079
33089,3.3959,55.99852,80.883606
33090,3.396,56.02126,80.889136
33091,3.3961,55.9845,80.894663
33092,3.3959,55.9672,80.900187
33093,3.396,55.99096,80.905714
33094,3.3961,55.98762,80.911241
33095,3.3962,56.00375,80.916769
33096,3.3961,56.00527,80.922297
33097,3.3963,56.00389,80.927825
33098,3.3963,55.99423,80.933352
33099,3.3963,55.95361,80.938876
33100,3.3963,55.99481,80.944403
33101,3.3964,55.98137,80.949929
33102,3.3964,55.97505,80.955454
33103,3.3964,55.99561,80.960981
33104,3.3965,56.00818,80.96651
33105,3.3964,56.00033,80.972038
33106,3.3965,55.98747,80.977564
33107,3.3966,55.98304,80.98309
33108,3.3966,56.00019,80.988618
33109,3.3966,55.98333,80.994144
33110,3.3967,55.98435,80.999671
33111,3.3967,55.99002,81.005197
33112,3.3967,55.97948,81.010723
33113,3.3968,55.9773,81.016249
33114,3.3968,55.96938,81.021773
33115,3.3968,55.99372,81.027301
33116,3.3968,56.00564,81.032829
33117,3.3969,56.0015,81.038357
33118,3.3969,55.9837,81.043883
33119,3.3969,55.97055,81.049408
33120,3.397,55.97737,81.054933
33121,3.3969,55.99707,81.060461
33122,3.3969,56.00724,81.065989
33123,3.397,55.9943,81.071517
33124,3.3971,56.0294,81.077047
33125,3.3971,55.98798,81.082574
33126,3.3971,55.9845,81.0881
33127,3.3971,55.99169,81.093627
33128,3.3971,55.98108,81.099153
33129,3.3972,55.99154,81.10468
33130,3.3972,55.95354,81.110203
33131,3.3973,55.96371,81.115727
33132,3.3974,55.98282,81.121253
33133,3.3973,55.97708,81.126779
33134,3.3973,55.99772,81.132306
33135,3.3973,55.98093,81.137832
33136,3.3973,55.99627,81.14336
33137,3.3974,55.9858,81.148886
33138,3.3975,55.98863,81.154413
33139,3.3974,56.01138,81.159942
33140,3.3976,56.00549,81.16547
33141,3.3976,56.0047,81.170998
33142,3.3976,55.98827,81.176525
33143,3.3977,55.98108,81.182051
33144,3.3977,55.98798,81.187577
33145,3.3976,55.99074,81.193104
33146,3.3977,56.00011,81.198632
33147,3.3976,55.97825,81.204158
33148,3.3978,56.00411,81.209686
33149,3.3977,55.95652,81.215209
33150,3.3977,56.00811,81.220738
33151,3.3977,55.99496,81.226265
33152,3.3978,55.97643,81.231791
33153,3.3979,55.98028,81.237316
33154,3.3978,55.98849,81.242843
33155,3.3978,55.99212,81.24837
33156,3.3979,55.98304,81.253896
33157,3.3979,55.99685,81.259424
33158,3.3979,55.98863,81.26495
33159,3.3979,56.00193,81.270478
33160,3.398,55.98667,81.276005
33161,3.398,55.99997,81.281532
33162,3.398,56.0044,81.287061
33163,3.3979,55.97992,81.292586
33164,3.398,55.98951,81.298113
33165,3.398,55.98319,81.303639
33166,3.3981,55.99052,81.309166
33167,3.3981,55.9906,81.314693
33168,3.398,55.99394,81.32022
33169,3.3981,55.99823,81.325748
33170,3.3982,55.98609,81.331274
33171,3.398,56.00913,81.336803
33172,3.3981,55.99845,81.34233
33173,3.3982,55.99263,81.347857
33174,3.3982,55.97156,81.353382
33175,3.3983,55.95964,81.358906
33176,3.3982,55.98515,81.364433
33177,3.3983,55.98863,81.369959
33178,3.3983,55.98021,81.375485
33179,3.3982,56.002,81.381013
33180,3.3983,55.96568,81.386537
33181,3.3983,55.97948,81.392063
33182,3.3983,56.03223,81.397594
33183,3.3983,55.96989,81.403119
33184,3.3983,55.99234,81.408646
33185,3.3983,55.97331,81.414171
33186,3.3983,55.98428,81.419697
33187,3.3983,55.99888,81.425225
33188,3.3984,56.01632,81.430754
33189,3.3984,55.98732,81.436281
33190,3.3985,55.98747,81.441807
33191,3.3984,55.98275,81.447333
33192,3.3984,55.98253,81.45286
33193,3.3984,55.98682,81.458386
33194,3.3985,56.006,81.463914
33195,3.3984,55.9765,81.46944
33196,3.3985,55.99888,81.474967
33197,3.3985,55.98863,81.480494
33198,3.3985,55.99786,81.486022
33199,3.3984,55.99525,81.491549
33200,3.3985,55.95332,81.497072
33201,3.3985,55.99394,81.502599
33202,3.3985,56.00237,81.508127
33203,3.3986,56.01094,81.513656
33204,3.3986,55.97854,81.519182
33205,3.3986,55.9906,81.524709
33206,3.3986,55.98827,81.530235
33207,3.3986,55.96757,81.53576
33208,3.3985,55.99649,81.541287
33209,3.3987,55.99925,81.546815
33210,3.3987,55.99118,81.552342
33211,3.3987,55.98892,81.557869
33212,3.3987,55.98929,81.563395
33213,3.3986,55.9999,81.568923
33214,3.3988,55.98108,81.574449
33215,3.3987,55.97665,81.579974
33216,3.3987,55.98232,81.585501
33217,3.3987,55.96931,81.591025
33218,3.3987,55.99089,81.596552
33219,3.3987,55.9898,81.602079
33220,3.3988,55.97817,81.607605
33221,3.3988,55.98108,81.61313
33222,3.3988,55.99881,81.618658
33223,3.3987,56.00724,81.624187
33224,3.3989,55.99394,81.629714
33225,3.3988,56.00113,81.635242
33226,3.3988,55.997,81.640769
33227,3.3988,55.99561,81.646296
33228,3.3989,55.98914,81.651823
33229,3.3988,55.98043,81.657349
33230,3.3989,55.99118,81.662876
33231,3.3989,55.98646,81.668402
33232,3.3988,56.00782,81.673931
33233,3.3989,55.99009,81.679458
33234,3.3989,55.98602,81.684984
33235,3.3989,55.98086,81.69051
33236,3.3989,55.99786,81.696038
33237,3.3989,55.98776,81.701564
33238,3.3989,55.98057,81.70709
33239,3.399,55.99409,81.712617
33240,3.3988,55.98805,81.718144
33241,3.399,55.98428,81.72367
33242,3.399,55.99612,81.729197
33243,3.3991,55.97912,81.734723
33244,3.3991,55.99968,81.740251
33245,3.399,55.97425,81.745776
33246,3.3991,56.01341,81.751305
33247,3.3991,55.99234,81.756832
33248,3.3991,55.99365,81.762359
33249,3.3992,56.00142,81.767887
33250,3.3991,55.96444,81.773411
33251,3.3991,55.98646,81.778938
33252,3.3992,55.98718,81.784464
33253,3.3991,55.99183,81.789991
33254,3.3992,55.9821,81.795517
33255,3.3991,55.9696,81.801042
33256,3.3991,55.98217,81.806568
33257,3.3991,55.98784,81.812095
33258,3.3991,55.99757,81.817622
33259,3.3991,56.01102,81.823151
33260,3.3992,55.97992,81.828677
33261,3.3991,55.99045,81.834204
33262,3.3992,55.98609,81.83973
33263,3.3992,55.98537,81.845257
33264,3.3991,55.98784,81.850783
33265,3.3992,55.99387,81.85631
33266,3.3992,55.98878,81.861837
33267,3.3992,55.98529,81.867363
33268,3.3991,56.0185,81.872893
33269,3.3992,55.98747,81.878419
33270,3.3991,55.98537,81.883946
33271,3.3992,56.0209,81.889476
33272,3.3992,55.99859,81.895003
33273,3.3992,55.97657,81.900529
33274,3.3991,55.95754,81.906052
33275,3.3993,56.01399,81.911581
33276,3.3993,55.96531,81.917106
33277,3.3993,55.95696,81.922629
33278,3.3993,56.01283,81.928158
33279,3.3992,55.98253,81.933684
33280,3.3992,55.97752,81.93921
33281,3.3993,55.98914,81.944737
33282,3.3992,55.9696,81.950261
33283,3.3992,55.99162,81.955788
33284,3.3991,56.00971,81.961317
33285,3.3992,55.99329,81.966844
33286,3.3993,55.98609,81.972371
33287,3.3993,55.9563,81.977894
33288,3.3993,55.97992,81.98342
33289,3.3993,55.98573,81.988946
33290,3.3993,55.99118,81.994473
33291,3.3992,55.98363,81.999999
33292,3.3993,55.98072,82.005525
33293,3.3992,55.98413,82.011051
33294,3.3991,55.98784,82.016578
33295,3.3993,55.99009,82.022105
33296,3.3992,55.9632,82.027629
33297,3.3992,55.97628,82.033154
33298,3.3993,55.98842,82.038681
33299,3.3994,55.98842,82.044208
33300,3.3993,55.99045,82.049734
33301,3.3993,55.985,82.055261
33302,3.3995,55.9967,82.060788
33303,3.3994,55.97679,82.066314
33304,3.3993,55.9837,82.07184
33305,3.3993,55.99467,82.077367
33306,3.3993,55.9991,82.082895
33307,3.3993,56.00571,82.088423
33308,3.3994,55.97403,82.093948
33309,3.3994,56.00513,82.099477
33310,3.3993,55.98392,82.105003
33311,3.3994,55.99511,82.11053
33312,3.3994,56.0004,82.116058
33313,3.3994,55.97025,82.121583
33314,3.3994,55.96931,82.127107
33315,3.3994,55.99154,82.132634
33316,3.3993,55.97439,82.13816
33317,3.3994,55.97468,82.143685
33318,3.3994,55.99009,82.149212
33319,3.3994,56.00339,82.15474
33320,3.3994,55.98936,82.160267
33321,3.3994,56.00251,82.165795
33322,3.3994,55.9781,82.17132
33323,3.3994,55.97563,82.176846
33324,3.3995,55.985,82.182372
33325,3.3995,55.99125,82.187899
33326,3.3995,55.96429,82.193423
33327,3.3994,56.0004,82.198951
33328,3.3995,55.98166,82.204477
33329,3.3993,55.99503,82.210004
33330,3.3994,55.98471,82.21553
33331,3.3994,55.95725,82.221054
33332,3.3994,55.99212,82.226581
33333,3.3994,56.00455,82.232109
33334,3.3994,55.9837,82.237635
33335,3.3995,55.96902,82.24316
33336,3.3994,55.99227,82.248687
33337,3.3994,55.97272,82.254212
33338,3.3994,56.01116,82.259741
33339,3.3994,55.99241,82.265268
33340,3.3994,55.94686,82.270791
33341,3.3994,55.97948,82.276316
33342,3.3994,56.01908,82.281846
33343,3.3994,56.00716,82.287374
33344,3.3993,55.96902,82.292899
33345,3.3994,56.01319,82.298428
33346,3.3994,56.00731,82.303957
33347,3.3994,55.98682,82.309483
33348,3.3994,55.99322,82.31501
33349,3.3994,55.98813,82.320537
33350,3.3994,56.0047,82.326065
33351,3.3994,55.96262,82.331589
33352,3.3994,55.98703,82.337116
33353,3.3995,55.99445,82.342643
33354,3.3995,56.01675,82.348172
33355,3.3995,55.97701,82.353698
33356,3.3995,55.98936,82.359225
33357,3.3994,55.99205,82.364752
33358,3.3994,55.97948,82.370277
33359,3.3994,55.97868,82.375803
33360,3.3995,55.98842,82.38133
33361,3.3995,55.99561,82.386857
33362,3.3995,55.99212,82.392384
33363,3.3994,55.95834,82.397908
33364,3.3995,55.97846,82.403433
33365,3.3995,56.00556,82.408962
33366,3.3995,55.99721,82.414489
33367,3.3995,55.99322,82.420016
33368,3.3995,55.98732,82.425543
33369,3.3996,55.99982,82.431071
33370,3.3994,55.96131,82.436594
33371,3.3995,55.99322,82.442122
33372,3.3995,56.00099,82.447649
33373,3.3995,55.98762,82.453176
33374,3.3995,56.03884,82.458708
33375,3.3995,55.97229,82.464233
33376,3.3995,55.95623,82.469756
33377,3.3996,55.98392,82.475282
33378,3.3995,56.00426,82.48081
33379,3.3995,55.99241,82.486337
33380,3.3995,55.99416,82.491865
33381,3.3996,55.94068,82.497387
33382,3.3995,55.99997,82.502914
33383,3.3995,55.94751,82.508437
33384,3.3995,55.98754,82.513964
33385,3.3996,55.9789,82.519489
33386,3.3996,55.98377,82.525015
33387,3.3994,55.98144,82.530541
33388,3.3995,55.99365,82.536068
33389,3.3995,55.99583,82.541596
33390,3.3995,55.96982,82.547121
33391,3.3995,55.99401,82.552648
33392,3.3995,55.98805,82.558174
33393,3.3995,55.98914,82.563701
33394,3.3995,55.99925,82.569229
33395,3.3994,55.96255,82.574753
33396,3.3995,56.00753,82.580281
33397,3.3995,55.98958,82.585808
33398,3.3995,55.98914,82.591335
33399,3.3995,55.96342,82.596859
33400,3.3995,55.98813,82.602386
33401,3.3995,55.9858,82.607912
33402,3.3996,55.99961,82.61344
33403,3.3995,55.9991,82.618967
33404,3.3996,56.00106,82.624495
33405,3.3996,55.97077,82.63002
33406,3.3996,55.98246,82.635546
33407,3.3995,56.02075,82.641076
33408,3.3996,55.96917,82.646601
33409,3.3996,56.01777,82.65213
33410,3.3995,55.99496,82.657658
33411,3.3995,56.01675,82.663187
33412,3.3996,56.00164,82.668715
33413,3.3996,55.98856,82.674242
33414,3.3996,55.98588,82.679768
33415,3.3995,55.98667,82.685294
33416,3.3995,55.99176,82.690821
33417,3.3995,55.99474,82.696349
33418,3.3995,55.99343,82.701876
33419,3.3995,55.99329,82.707403
33420,3.3995,55.99765,82.71293
33421,3.3995,55.94206,82.718453
33422,3.3996,55.98181,82.723978
33423,3.3995,55.99772,82.729506
33424,3.3995,55.9898,82.735033
33425,3.3995,55.98093,82.740559
33426,3.3995,55.98965,82.746085
33427,3.3996,55.9813,82.751611
33428,3.3995,55.98682,82.757138
33429,3.3995,55.98805,82.762664
33430,3.3995,56.00462,82.768193
33431,3.3995,55.97084,82.773718
33432,3.3995,55.99736,82.779245
33433,3.3995,56.00462,82.784773
33434,3.3996,55.96502,82.790298
33435,3.3995,55.99518,82.795825
33436,3.3995,55.99074,82.801352
33437,3.3995,55.96822,82.806876
33438,3.3995,55.98464,82.812403
33439,3.3996,55.99518,82.81793
33440,3.3996,55.97519,82.823455
33441,3.3996,55.99125,82.828982
33442,3.3996,55.97723,82.834508
33443,3.3995,55.99757,82.840035
33444,3.3996,55.9587,82.845559
33445,3.3996,55.9898,82.851086
33446,3.3996,55.96262,82.85661
33447,3.3996,55.96764,82.862134
33448,3.3996,56.00564,82.867663
33449,3.3996,55.98304,82.873189
33450,3.3995,55.96393,82.878713
33451,3.3996,55.97672,82.884239
33452,3.3995,55.9999,82.889766
33453,3.3994,56.01872,82.895296
33454,3.3996,55.99801,82.900824
33455,3.3996,55.98791,82.90635
33456,3.3996,55.99569,82.911877
33457,3.3995,56.00549,82.917406
33458,3.3995,55.9837,82.922932
33459,3.3996,55.98261,82.928458
33460,3.3994,55.97795,82.933984
33461,3.3995,55.98108,82.93951
33462,3.3995,55.98275,82.945036
33463,3.3996,55.99816,82.950563
33464,3.3995,55.98566,82.95609
33465,3.3995,56.00222,82.961618
33466,3.3996,56.00433,82.967146
33467,3.3996,56.00317,82.972674
33468,3.3996,56.00157,82.978202
33469,3.3995,55.95158,82.983725
33470,3.3996,55.98406,82.989251
33471,3.3996,55.98065,82.994777
33472,3.3996,55.94867,83.0003
33473,3.3995,55.98703,83.005826
33474,3.3996,55.98115,83.011352
33475,3.3995,55.9648,83.016876
33476,3.3996,55.98551,83.022403
33477,3.3996,55.98718,83.027929
33478,3.3995,55.96386,83.033453
33479,3.3996,55.96604,83.038978
33480,3.3996,55.989,83.044504
33481,3.3996,55.97388,83.05003
33482,3.3995,55.97679,83.055555
33483,3.3995,55.99314,83.061082
33484,3.3996,55.99518,83.066609
33485,3.3995,56.00724,83.072138
33486,3.3995,55.99023,83.077665
33487,3.3995,55.98253,83.083191
33488,3.3996,56.00673,83.088719
33489,3.3996,55.9837,83.094245
33490,3.3996,55.98609,83.099772
33491,3.3995,56.01261,83.105301
33492,3.3996,55.9781,83.110826
33493,3.3996,55.98544,83.116353
33494,3.3996,55.97055,83.121878
33495,3.3996,55.99147,83.127405
33496,3.3995,55.98631,83.132931
33497,3.3996,55.985,83.138457
33498,3.3995,55.99212,83.143984
33499,3.3996,55.99678,83.149512
33500,3.3996,56.0007,83.15504
33501,3.3995,55.99685,83.160567
33502,3.3996,55.9927,83.166094
33503,3.3995,55.96298,83.171618
33504,3.3995,56.01857,83.177148
33505,3.3996,55.99917,83.182676
33506,3.3995,55.99263,83.188203
33507,3.3995,56.02272,83.193733
33508,3.3995,55.98995,83.199259
33509,3.3996,55.99649,83.204787
33510,3.3996,56.00607,83.210315
33511,3.3996,55.99561,83.215843
33512,3.3996,56.01436,83.221372
33513,3.3995,55.99649,83.226899
33514,3.3996,56.00586,83.232428
33515,3.3996,55.9959,83.237955
33516,3.3995,55.95798,83.243479
33517,3.3995,55.99481,83.249006
33518,3.3994,55.97541,83.254531
33519,3.3996,55.99081,83.260058
33520,3.3995,55.99067,83.265585
33521,3.3995,55.99009,83.271112
33522,3.3996,56.00121,83.27664
33523,3.3995,55.97883,83.282165
33524,3.3994,55.99416,83.287692
33525,3.3996,55.98943,83.293219
33526,3.3994,55.99162,83.298746
33527,3.3994,56.00869,83.304275
33528,3.3995,55.99511,83.309802
33529,3.3995,55.99547,83.315329
33530,3.3995,55.98413,83.320856
33531,3.3996,55.97701,83.326381
33532,3.3995,55.97614,83.331907
33533,3.3996,55.97962,83.337432
33534,3.3995,55.98566,83.342959
33535,3.3995,55.9866,83.348485
33536,3.3995,56.00113,83.354013
33537,3.3995,55.99365,83.35954
33538,3.3995,55.98152,83.365066
33539,3.3995,55.99256,83.370593
33540,3.3995,55.98813,83.37612
33541,3.3995,55.97563,83.381645
33542,3.3995,55.99198,83.387172
33543,3.3995,55.97432,83.392697
33544,3.3996,55.96298,83.398221
33545,3.3995,55.99074,83.403748
33546,3.3997,55.98413,83.409274
33547,3.3996,55.98835,83.414801
33548,3.3995,55.99641,83.420329
33549,3.3996,56.00833,83.425857
33550,3.3995,55.98282,83.431383
33551,3.3996,55.97999,83.436909
33552,3.3997,56.02584,83.442439
33553,3.3996,56.01392,83.447968
33554,3.3996,55.98711,83.453495
33555,3.3995,56.00288,83.459023
33556,3.3996,55.99111,83.46455
33557,3.3996,55.99569,83.470077
33558,3.3995,56.00251,83.475605
33559,3.3995,55.99467,83.481133
33560,3.3995,55.99423,83.48666
33561,3.3995,56.0068,83.492188
33562,3.3995,56.0108,83.497717
33563,3.3995,55.99081,83.503244
33564,3.3995,55.96109,83.508768
33565,3.3995,55.99067,83.514295
33566,3.3994,55.9898,83.519821
33567,3.3995,55.99023,83.525348
33568,3.3993,55.99205,83.530875
33569,3.3994,55.98544,83.536402
33570,3.3995,55.968,83.541926
33571,3.3995,56.01429,83.547455
33572,3.3994,55.98529,83.552982
33573,3.3995,55.99351,83.558509
33574,3.3996,55.98341,83.564035
33575,3.3996,55.99132,83.569562
33576,3.3995,55.98028,83.575088
33577,3.3995,55.97381,83.580613
33578,3.3996,55.98282,83.586139
33579,3.3994,55.98333,83.591665
33580,3.3995,56.00956,83.597194
33581,3.3995,55.99038,83.602721
33582,3.3995,56.00564,83.608249
33583,3.3994,55.98566,83.613775
33584,3.3994,55.98428,83.619302
33585,3.3994,55.98907,83.624828
33586,3.3995,55.97825,83.630354
33587,3.3994,55.96989,83.635879
33588,3.3994,55.99489,83.641406
33589,3.3994,55.99002,83.646933
33590,3.3994,55.98696,83.652459
33591,3.3994,55.99627,83.657987
33592,3.3995,55.99132,83.663514
33593,3.3995,55.9967,83.669041
33594,3.3994,55.99307,83.674568
33595,3.3995,55.99678,83.680096
33596,3.3994,55.98057,83.685621
33597,3.3994,55.9648,83.691146
33598,3.3995,56.00004,83.696674
33599,3.3994,56.00106,83.702201
33600,3.3995,55.9858,83.707728
33601,3.3994,55.99409,83.713255
33602,3.3994,55.9906,83.718782
33603,3.3995,56.00753,83.72431
33604,3.3995,55.99597,83.729838
33605,3.3994,56.00062,83.735366
33606,3.3995,55.98122,83.740892
33607,3.3994,55.98754,83.746418
33608,3.3994,55.99394,83.751945
33609,3.3994,56.0004,83.757473
33610,3.3995,55.98275,83.762999
33611,3.3995,55.98079,83.768525
33612,3.3994,56.00513,83.774053
33613,3.3995,55.98776,83.77958
33614,3.3995,55.99074,83.785107
33615,3.3995,56.00062,83.790635
33616,3.3995,55.9967,83.796162
33617,3.3995,55.97926,83.801688
33618,3.3995,55.9943,83.807215
33619,3.3995,55.96487,83.812739
33620,3.3994,55.98827,83.818266
33621,3.3995,55.98958,83.823793
33622,3.3994,55.95688,83.829316
33623,3.3995,55.98166,83.834842
33624,3.3994,55.97396,83.840367
33625,3.3994,55.99968,83.845895
33626,3.3994,55.98776,83.851422
33627,3.3994,55.99256,83.856949
33628,3.3995,55.99372,83.862476
33629,3.3995,55.96401,83.868
33630,3.3993,55.98747,83.873527
33631,3.3994,55.98159,83.879053
33632,3.3994,55.99561,83.88458
33633,3.3994,55.993,83.890107
33634,3.3994,55.99896,83.895635
33635,3.3993,55.99496,83.901162
33636,3.3994,55.99002,83.906689
33637,3.3994,55.96371,83.912213
33638,3.3993,55.97687,83.917738
33639,3.3993,55.98486,83.923265
33640,3.3993,55.99002,83.928791
33641,3.3993,55.96974,83.934316
33642,3.3994,55.98137,83.939842
33643,3.3994,55.98849,83.945369
33644,3.3993,56.01363,83.950898
33645,3.3994,55.99125,83.956425
33646,3.3993,55.9967,83.961952
33647,3.3994,55.97476,83.967478
33648,3.3994,56.01923,83.973007
33649,3.3993,55.99896,83.978535
33650,3.3993,56.02242,83.984065
33651,3.3994,55.98951,83.989592
33652,3.3994,55.97476,83.995117
33653,3.3993,55.9927,84.000644
33654,3.3994,55.97905,84.00617
33655,3.3993,55.99561,84.011697
33656,3.3993,55.98929,84.017224
33657,3.3994,55.9866,84.02275
33658,3.3994,55.98667,84.028277
33659,3.3995,55.98086,84.033803
33660,3.3994,55.99002,84.039329
33661,3.3994,55.96924,84.044854
33662,3.3994,55.98878,84.050381
33663,3.3993,55.99678,84.055908
33664,3.3993,55.99757,84.061436
33665,3.3993,55.99336,84.066963
33666,3.3993,56.01785,84.072492
33667,3.3994,55.97788,84.078018
33668,3.3994,55.98849,84.083545
33669,3.3994,55.96575,84.089069
33670,3.3994,55.97077,84.094594
33671,3.3994,55.98529,84.10012
33672,3.3993,55.97919,84.105646
33673,3.3994,55.96371,84.11117
33674,3.3994,55.98653,84.116697
33675,3.3994,55.97018,84.122221
33676,3.3994,55.99954,84.127749
33677,3.3993,55.9959,84.133277
33678,3.3993,55.96328,84.138801
33679,3.3994,55.98203,84.144327
33680,3.3994,55.99307,84.149854
33681,3.3994,56.0031,84.155382
33682,3.3994,55.98253,84.160908
33683,3.3994,55.96938,84.166433
33684,3.3994,56.02569,84.171963
33685,3.3994,55.99314,84.17749
33686,3.3993,55.97077,84.183015
33687,3.3994,55.99038,84.188542
33688,3.3994,56.00157,84.19407
33689,3.3993,55.99786,84.199597
33690,3.3993,55.99074,84.205124
33691,3.3994,55.98036,84.21065
33692,3.3993,55.97737,84.216175
33693,3.3993,55.98225,84.221702
33694,3.3993,55.98588,84.227228
33695,3.3993,55.99532,84.232755
33696,3.3993,55.99183,84.238282
33697,3.3993,55.99278,84.243809
33698,3.3993,55.98478,84.249336
33699,3.3993,55.99881,84.254863
33700,3.3994,55.98646,84.26039
33701,3.3994,55.99401,84.265917
33702,3.3993,55.96124,84.271441
33703,3.3993,55.985,84.276967
33704,3.3993,55.9805,84.282493
33705,3.3993,55.98936,84.28802
33706,3.3993,55.99867,84.293547
33707,3.3993,55.97716,84.299073
33708,3.3993,56.02199,84.304603
33709,3.3994,56.00266,84.310131
33710,3.3992,55.97723,84.315656
33711,3.3992,56.0031,84.321184
33712,3.3992,56.0177,84.326714
33713,3.3992,55.97468,84.332239
33714,3.3993,55.9922,84.337766
33715,3.3993,55.98341,84.343292
33716,3.3993,55.98319,84.348818
33717,3.3993,55.99467,84.354346
33718,3.3993,56.01712,84.359875
33719,3.3993,55.98863,84.365402
33720,3.3993,55.97454,84.370927
33721,3.3993,55.99169,84.376454
33722,3.3993,56.02911,84.381985
33723,3.3994,55.9959,84.387512
33724,3.3993,55.98043,84.393038
33725,3.3993,56.00026,84.398566
33726,3.3993,55.9866,84.404092
33727,3.3993,55.98028,84.409618
33728,3.3993,55.99997,84.415146
33729,3.3992,55.97846,84.420671
33730,3.3993,55.98885,84.426198
33731,3.3992,55.9555,84.431721
33732,3.3993,55.98667,84.437248
33733,3.3993,55.98232,84.442774
33734,3.3993,56.01937,84.448304
33735,3.3993,55.97897,84.453829
33736,3.3993,55.99459,84.459357
